STATUS,MW,LogP,nHAcc,nHDon,canonical_smiles,standard_value,SMILES_desalt,pIC50,molecule_chembl_id
Intermediate,294.314,2.0463999999999998,5,3,NC(=O)c1cccc2c(NCc3cccc(O)c3)ncnc12,1900.0,NC(=O)c1cccc2c(NCc3cccc(O)c3)ncnc12,5.721246399047171,CHEMBL3675363
Active,428.4520000000001,2.7875000000000005,6,3,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc[n+]([O-])cc2)c1,17.0,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc[n+]([O-])cc2)c1,7.769551078621726,CHEMBL3680471
Intermediate,481.4340000000001,4.4917000000000025,6,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,1900.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,5.721246399047171,CHEMBL3670469
Active,452.44000000000005,5.059200000000003,6,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Nc2ccc(C(F)(F)F)cn2)c1,2.0,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Nc2ccc(C(F)(F)F)cn2)c1,8.698970004336019,CHEMBL3680591
Active,398.4700000000002,4.348820000000002,6,3,Cc1ccnc(Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)c1,0.39,Cc1ccnc(Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)c1,9.4089353929735,CHEMBL3685234
Active,508.3510000000001,5.055700000000003,5,3,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)c(F)c2)c1,0.21,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)c(F)c2)c1,9.67778070526608,CHEMBL3675474
Active,356.4070000000001,1.7443,6,2,CS(=O)(=O)c1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,580.0,CS(=O)(=O)c1ccc(CNc2ncnc3c(C(N)=O)cccc23)cc1,6.236572006437063,CHEMBL3670429
Intermediate,394.4350000000001,2.7418000000000013,7,2,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,1600.0,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,5.795880017344075,CHEMBL3680407
Active,540.5210000000002,4.853700000000003,6,3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2F)c1,0.25,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2F)c1,9.602059991327963,CHEMBL3675417
Active,524.6290000000004,3.6910000000000016,8,3,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCC3)c2)c1,0.27,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N3CCCC3)c2)c1,9.568636235841012,CHEMBL3675406
Active,471.5210000000002,3.046400000000001,8,4,COCCNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,0.66,COCCNc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.18045606445813,CHEMBL3680528
Active,500.86800000000017,4.660300000000002,6,3,NC(=O)c1cc(NC(=O)c2ccncc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,950.0,NC(=O)c1cc(NC(=O)c2ccncc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,6.022276394711152,CHEMBL3675385
Active,489.49800000000005,3.460700000000002,7,2,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,88.0,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,7.055517327849832,CHEMBL3670506
Active,411.4290000000001,2.7507,8,4,NC(=O)c1cccc2c(NCc3cccc(Nc4ncnc5nc[nH]c45)c3)ncnc12,7.0,NC(=O)c1cccc2c(NCc3cccc(Nc4ncnc5nc[nH]c45)c3)ncnc12,8.154901959985743,CHEMBL3685204
Active,467.53300000000024,3.588300000000002,7,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,1.8,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,8.744727494896694,CHEMBL3680392
Active,337.3790000000001,2.963000000000001,5,2,COc1cc(CNc2cncc3c(C(N)=O)cccc23)cc(OC)c1,7.2,COc1cc(CNc2cncc3c(C(N)=O)cccc23)cc(OC)c1,8.142667503568731,CHEMBL3670416
Active,363.4650000000001,0.9343000000000006,5,2,CN(C[C@@H](Nc1ncnc2c1=CCCC=2C(N)=O)c1ccccc1)C1CC1,150.0,CN(C[C@@H](Nc1ncnc2c1=CCCC=2C(N)=O)c1ccccc1)C1CC1,6.823908740944319,CHEMBL3680501
Active,494.59900000000033,4.749900000000004,6,3,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(CN3CCCC3)cc2)c1,4.0,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(CN3CCCC3)cc2)c1,8.397940008672037,CHEMBL3685285
Active,513.4510000000001,5.191800000000003,6,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccc(F)c(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,0.44,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccc(F)c(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,9.356547323513812,CHEMBL3685235
Intermediate,318.38,3.2182000000000013,4,2,NC(=O)c1cccc2c(N[C@@H]3CCCc4ccccc43)ncnc12,7900.0,NC(=O)c1cccc2c(N[C@@H]3CCCc4ccccc43)ncnc12,5.102372908709558,CHEMBL3670437
Active,474.5900000000002,4.908100000000004,7,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2nc(C(C)(C)C)cs2)c1,1.31,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2nc(C(C)(C)C)cs2)c1,8.882728704344236,CHEMBL3685236
Active,463.4600000000001,2.710400000000001,7,4,NC(=O)c1cc(OCCCNCCO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,5.8,NC(=O)c1cc(OCCCNCCO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,8.236572006437063,CHEMBL3675325
Active,461.9530000000001,4.333700000000002,6,3,CNCC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(Cl)c1,300.0,CNCC(Nc1ncnc2c(C(N)=O)cc(OCc3ccccc3)cc12)c1cccc(Cl)c1,6.522878745280337,CHEMBL3675456
Active,442.4790000000002,3.5577000000000014,7,3,COc1cc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,0.22,COc1cc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,9.657577319177793,CHEMBL3675463
Active,452.55800000000005,6.446300000000005,4,3,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,3.0,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,8.522878745280337,CHEMBL3663737
Active,584.6770000000004,5.399800000000004,8,3,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0,COc1ccc(C(=O)Nc2cccc(C(CCN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,9.0,CHEMBL3680456
Inactive,322.36800000000005,2.3919000000000006,5,2,COc1ccc(CCNc2ncnc3c(C(N)=O)cccc23)cc1,10000.0,COc1ccc(CCNc2ncnc3c(C(N)=O)cccc23)cc1,5.0,CHEMBL3675338
Active,440.4540000000002,3.774700000000002,5,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)N2CCC(F)(F)C2)c1,0.72,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)N2CCC(F)(F)C2)c1,9.142667503568731,CHEMBL3680527
Active,553.6710000000002,3.372200000000001,8,4,CN1CCN(CCC(Nc2ncnc3c(C(N)=O)cccc23)c2cccc(NC(=O)c3cc(C4CC4)n[nH]3)c2)CC1,1.3,CN1CCN(CCC(Nc2ncnc3c(C(N)=O)cccc23)c2cccc(NC(=O)c3cc(C4CC4)n[nH]3)c2)CC1,8.886056647693163,CHEMBL3680581
Active,463.5010000000001,3.983200000000002,6,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(-c5ncc[nH]5)cc4)c3)ncnc12,0.29,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(-c5ncc[nH]5)cc4)c3)ncnc12,9.537602002101044,CHEMBL3680556
Active,403.4860000000002,4.030500000000003,5,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CCCC2)c1,0.12,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CCCC2)c1,9.920818753952375,CHEMBL3680488
Active,594.613,6.168100000000005,6,3,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4cc(C(F)(F)F)ccc4F)c3)ncnc12,0.39,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(NC(=O)c4cc(C(F)(F)F)ccc4F)c3)ncnc12,9.4089353929735,CHEMBL3685282
Active,457.49400000000014,2.3923000000000005,8,5,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(NCCO)c4)c3)ncnc12,4.4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(NCCO)c4)c3)ncnc12,8.356547323513812,CHEMBL3680497
Active,506.55700000000024,3.773200000000002,6,3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cccc(F)c2F)=C1,3.9,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cccc(F)c2F)=C1,8.4089353929735,CHEMBL3675504
Active,440.5070000000001,3.353600000000002,6,4,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,0.74,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.130768280269024,CHEMBL3675412
Active,365.3930000000001,2.3707000000000003,6,2,C=[N+]([O-])c1cccc(C(COC)Nc2ncnc3c(C(N)=O)cccc23)c1,550.0,C=[N+]([O-])c1cccc(C(COC)Nc2ncnc3c(C(N)=O)cccc23)c1,6.259637310505756,CHEMBL3680435
Active,575.511,3.3408000000000015,6,3,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)c2=CCC1,1.0,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)c2=CCC1,9.0,CHEMBL3680390
Active,431.8830000000001,4.246500000000002,5,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)ncnc12,0.08,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)ncnc12,10.096910013008056,CHEMBL3685262
Active,504.54100000000017,4.364100000000002,6,3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)cc2F)c1,2.3,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)cc2F)c1,8.638272163982407,CHEMBL3675445
Active,476.33400000000006,4.355600000000002,5,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Br)c4)c3)ncnc12,0.54,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Br)c4)c3)ncnc12,9.267606240177031,CHEMBL3685251
Intermediate,304.353,2.828100000000001,4,2,NC(=O)c1cccc2c(NC3CCc4ccccc43)ncnc12,4300.0,NC(=O)c1cccc2c(NC3CCc4ccccc43)ncnc12,5.366531544420414,CHEMBL3675348
Active,540.6240000000001,5.0011000000000045,7,3,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1)C(=O)OC(C)(C)C,13.0,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1)C(=O)OC(C)(C)C,7.886056647693163,CHEMBL3675467
Active,412.4530000000001,3.9848000000000017,5,4,NC(=O)c1cccc2c(NCc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc12,410.0,NC(=O)c1cccc2c(NCc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc12,6.3872161432802645,CHEMBL3675372
Active,307.357,2.484,5,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,20.0,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,7.698970004336019,CHEMBL3685283
Active,457.5380000000002,4.174700000000002,6,4,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C(C)(C)C)n[nH]2)c1,0.08,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C(C)(C)C)n[nH]2)c1,10.096910013008056,CHEMBL3675465
Active,369.8560000000001,3.0968999999999998,5,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,380.0,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,6.42021640338319,CHEMBL3675421
Active,371.40400000000005,2.8744000000000005,7,3,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,11.0,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,7.958607314841775,CHEMBL3685212
Active,483.53200000000027,3.2939000000000016,8,4,NC(=O)c1cc(O)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,2.3,NC(=O)c1cc(O)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,8.638272163982407,CHEMBL3680468
Active,471.5170000000002,3.354300000000002,7,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCCO)c4)c3)ncnc12,2.7,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCCO)c4)c3)ncnc12,8.568636235841012,CHEMBL3680410
Active,466.4980000000002,3.6570000000000027,8,2,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,1000.0,CN(CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1)C(=O)OC(C)(C)C,6.0,CHEMBL3675440
Active,346.312,3.3596000000000013,4,2,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,580.0,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,6.236572006437063,CHEMBL3675344
Active,483.53200000000027,2.824700000000001,8,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCOCC5)c4)c3)ncnc12,1.1,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCOCC5)c4)c3)ncnc12,8.958607314841775,CHEMBL3680404
Active,400.44200000000006,2.425600000000001,6,3,NC(=O)c1cccc2c(NCC3C=C(NC(=O)c4ccncc4)C=CC3)ncnc12,5.5,NC(=O)c1cccc2c(NCC3C=C(NC(=O)c4ccncc4)C=CC3)ncnc12,8.259637310505756,CHEMBL3685200
Active,338.3670000000001,2.3580000000000005,6,2,COc1ccc(OC)c(CNc2ncnc3c(C(N)=O)cccc23)c1,341.0,COc1ccc(OC)c(CNc2ncnc3c(C(N)=O)cccc23)c1,6.467245621007502,CHEMBL3670489
Active,497.4810000000002,4.389300000000001,7,3,CCn1nc(C(F)(F)F)cc1C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,2.9,CCn1nc(C(F)(F)F)cc1C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,8.537602002101044,CHEMBL3680421
Intermediate,271.32399999999996,0.8925999999999996,5,3,NC(=O)c1cccc2c(N[C@H]3CCCNC3)ncnc12,4300.0,NC(=O)c1cccc2c(N[C@H]3CCCNC3)ncnc12,5.366531544420414,CHEMBL3670407
Active,443.4670000000002,2.9527,8,3,COc1cnc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,0.51,COc1cnc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,9.292429823902063,CHEMBL3680563
Active,471.5170000000002,3.789200000000002,7,3,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,0.97,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,9.013228265733755,CHEMBL3675519
Active,441.4470000000002,3.3218000000000014,7,3,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)ncnc12,0.51,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)ncnc12,9.292429823902063,CHEMBL3670471
Active,441.49100000000016,3.7806000000000024,6,3,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,0.39,COCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.4089353929735,CHEMBL3675475
Active,347.205,3.6476000000000015,4,2,NC(=O)c1cccc2c(NCc3ccc(Cl)c(Cl)c3)ncnc12,130.0,NC(=O)c1cccc2c(NCc3ccc(Cl)c(Cl)c3)ncnc12,6.886056647693163,CHEMBL3675339
Active,495.4610000000002,4.6205000000000025,6,3,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1C(F)(F)F,0.12,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1C(F)(F)F,9.920818753952375,CHEMBL3680532
Active,528.6130000000004,3.9322000000000026,8,3,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(OCCCN(C)C)cc34)c2)cc1,1.1,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(OCCCN(C)C)cc34)c2)cc1,8.958607314841775,CHEMBL3685297
Active,351.41,2.1099,6,3,CNCC(Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1ccccc1,230.0,CNCC(Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1ccccc1,6.638272163982407,CHEMBL3675393
Intermediate,320.35200000000003,1.7989,5,3,NC(=O)c1cccc2c(N[C@H]3c4ccccc4C[C@H]3O)ncnc12,4600.0,NC(=O)c1cccc2c(N[C@H]3c4ccccc4C[C@H]3O)ncnc12,5.337242168318426,CHEMBL3670438
Active,397.4540000000001,2.981300000000001,6,2,CCOc1cc(C(N)=O)c2ncnc(NC(CN(C)C)c3cccc(F)c3)c2c1,98.0,CCOc1cc(C(N)=O)c2ncnc(NC(CN(C)C)c3cccc(F)c3)c2c1,7.008773924307505,CHEMBL3675471
Intermediate,514.8950000000001,5.657000000000003,5,4,NC(=O)c1cc(NC(=O)Nc2ccccc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,6800.0,NC(=O)c1cc(NC(=O)Nc2ccccc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,5.167491087293763,CHEMBL3675384
Active,448.57100000000025,2.3859000000000004,6,3,CC(C)N1CCC(C(=O)Nc2cccc(CNC3=NC=NC4C(C(N)=O)=CCC=C34)c2)CC1,32.0,CC(C)N1CCC(C(=O)Nc2cccc(CNC3=NC=NC4C(C(N)=O)=CCC=C34)c2)CC1,7.494850021680094,CHEMBL3685222
Active,362.311,3.065200000000001,5,3,NC(=O)c1cc(O)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,0.32,NC(=O)c1cc(O)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,9.494850021680094,CHEMBL3670499
Active,495.5870000000003,3.3449000000000018,7,3,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,12.0,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)cc2)CC1,7.920818753952375,CHEMBL3685273
Active,349.3500000000001,2.1996,6,1,NC(=O)c1cccc2c(N3CCc4ccc([N+](=O)[O-])cc4C3)ncnc12,690.0,NC(=O)c1cccc2c(N3CCc4ccc([N+](=O)[O-])cc4C3)ncnc12,6.161150909262744,CHEMBL3680441
Active,402.41800000000006,1.8983999999999996,7,5,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cn[nH]c4N)c3)ncnc12,0.19,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cn[nH]c4N)c3)ncnc12,9.721246399047171,CHEMBL3680549
Active,474.5420000000001,5.376400000000004,7,3,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1,4.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.397940008672037,CHEMBL3663741
Intermediate,335.367,1.7004,5,3,CNC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,1200.0,CNC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,5.920818753952375,CHEMBL3670446
Active,476.54000000000013,4.9448000000000025,6,3,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(-n3cccc3)cc2)c1,0.25,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(-n3cccc3)cc2)c1,9.602059991327963,CHEMBL3685233
Active,355.37300000000005,1.8174,6,3,NCCOc1ccc(C(N)=O)c2ncnc(NCc3cccc(F)c3)c12,1000.0,NCCOc1ccc(C(N)=O)c2ncnc(NCc3cccc(F)c3)c12,6.0,CHEMBL3680536
Intermediate,258.28099999999995,0.5652999999999997,5,1,NC(=O)c1cccc2c(N3CCOCC3)ncnc12,7400.0,NC(=O)c1cccc2c(N3CCOCC3)ncnc12,5.130768280269024,CHEMBL3675346
Active,454.46500000000015,4.164880000000002,6,3,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C#N)c(F)c2)c1,0.46,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C#N)c(F)c2)c1,9.337242168318426,CHEMBL3675486
Active,491.49800000000016,4.448900000000002,6,3,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,0.2,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,9.698970004336019,CHEMBL3675538
Active,481.6040000000001,4.896500000000004,7,3,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,15.0,NC(=O)c1cccc2c(NC(CCN3CCCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,7.823908740944319,CHEMBL3685214
Intermediate,430.44300000000004,4.123900000000002,5,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccc(F)cc4)c3)ncnc12,4900.0,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4ccc(F)cc4)c3)ncnc12,5.309803919971486,CHEMBL3670426
Active,542.6400000000002,4.322300000000003,8,3,CCN(CC)CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,4.8,CCN(CC)CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,8.318758762624412,CHEMBL3685239
Active,380.40800000000013,2.3516999999999992,7,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,1000.0,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,6.0,CHEMBL3675451
Active,588.6400000000003,5.148800000000004,8,3,COc1ccc(C(=O)Nc2cccc(C(CN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)c(F)c1,2.2,COc1ccc(C(=O)Nc2cccc(C(CN(C)C(=O)OC(C)(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)c(F)c1,8.657577319177793,CHEMBL3675481
Active,471.5210000000002,3.046400000000001,8,4,COCCNc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,7.1,COCCNc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.148741651280925,CHEMBL3680523
Intermediate,391.309,3.267800000000001,6,2,NC(=O)c1cc([N+](=O)[O-])cc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,5900.0,NC(=O)c1cc([N+](=O)[O-])cc2c(NCc3cccc(C(F)(F)F)c3)ncnc12,5.229147988357856,CHEMBL3675373
Active,398.42600000000004,2.797300000000001,6,3,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)c4cccnc4)c3)ncnc12,11.0,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)c4cccnc4)c3)ncnc12,7.958607314841775,CHEMBL3685213
Intermediate,367.4090000000001,1.8577999999999997,7,3,COc1ccc(C(CN)Nc2ncnc3c(C(N)=O)cccc23)cc1OC,4900.0,COc1ccc(C(CN)Nc2ncnc3c(C(N)=O)cccc23)cc1OC,5.309803919971486,CHEMBL3675331
Active,499.57100000000037,3.9167000000000023,7,4,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CCCCO)cc34)c2)cc1,0.2,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CCCCO)cc34)c2)cc1,9.698970004336019,CHEMBL3685246
Active,393.4470000000002,3.687800000000001,6,3,CC(C)(C)OC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,570.0,CC(C)(C)OC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,6.2441251443275085,CHEMBL3675364
Active,494.59900000000016,4.642100000000003,6,3,C=CCN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,0.49,C=CCN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,9.309803919971486,CHEMBL3675540
Active,441.49500000000023,3.195000000000001,6,4,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4[nH]nc5c4CCCC5)c3)ncnc12,0.24,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4[nH]nc5c4CCCC5)c3)ncnc12,9.619788758288394,CHEMBL3680554
