molecule_chembl_id,canonical_smiles,standard_value,SMILES_desalt,STATUS
CHEMBL4160260,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(F)c3)n2)n[nH]1,31.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(F)c3)n2)n[nH]1,Active
CHEMBL4174228,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(F)c3)n2)n[nH]1,17.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(F)c3)n2)n[nH]1,Active
CHEMBL4163531,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)n2)n[nH]1,23.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)n2)n[nH]1,Active
CHEMBL4168905,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(F)c3)n2)n[nH]1,25.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(F)c3)n2)n[nH]1,Active
CHEMBL4162633,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(Cl)c3)n2)n[nH]1,33.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(Cl)c3)n2)n[nH]1,Active
CHEMBL4164598,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c(OC)c1OC,94.0,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c(OC)c1OC,Active
CHEMBL4161644,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,67.0,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,Active
CHEMBL4175679,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc4c(c3)OCO4)n2)n[nH]1,20.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc4c(c3)OCO4)n2)n[nH]1,Active
CHEMBL4165059,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,38.0,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,Active
CHEMBL4168861,Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,52.6,Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4162996,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccccc1CN1CCCCC1,198.0,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccccc1CN1CCCCC1,Active
CHEMBL4171225,CCN(CC)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,461.9,CCN(CC)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4163577,CC(C)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,1000.0,CC(C)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4174257,CC(C)c1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,525.0,CC(C)c1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4170043,CCc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,178.0,CCc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4159739,Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,83.2,Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4173353,CCc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,66.3,CCc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4165437,CC(C)c1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,233.0,CC(C)c1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4165021,CC(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,247.0,CC(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4172214,CCN(CC)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,21.5,CCN(CC)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4171792,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1cccc(CN2CCCCC2)c1,90.2,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1cccc(CN2CCCCC2)c1,Active
CHEMBL4163926,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1cccc(CN2CCC(O)CC2)c1,67.8,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1cccc(CN2CCC(O)CC2)c1,Active
CHEMBL4166291,Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,55.5,Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,Active
CHEMBL4177362,CCc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,139.3,CCc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,Active
CHEMBL4172897,CC(C)c1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,1000.0,CC(C)c1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,Active
CHEMBL4162227,CC(C)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,1000.0,CC(C)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,Active
CHEMBL4162635,CN(C)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,98.3,CN(C)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,Active
CHEMBL4170570,CCN(CC)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,232.0,CCN(CC)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,Active
CHEMBL4166079,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccc(CN2CCCCC2)cc1,451.0,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccc(CN2CCCCC2)cc1,Active
CHEMBL4174660,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccc(CN2CCC(O)CC2)cc1,150.0,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccc(CN2CCC(O)CC2)cc1,Active
CHEMBL4162506,CN(C)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,73.4,CN(C)Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4171920,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,389.6,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,Active
CHEMBL4176720,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccccc1CN1CCC(O)CC1,1513.0,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1ccccc1CN1CCC(O)CC1,Intermediate
CHEMBL4175638,CN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,59.9,CN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4161600,CCN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,132.2,CCN(C)Cc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,Active
CHEMBL4206831,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,52.0,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,Active
CHEMBL3393498,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,75.0,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,Active
CHEMBL3969370,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,44.0,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,Active
CHEMBL4227349,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccncc3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccncc3)ns2)n1,Active
CHEMBL4228240,CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,4.0,CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,Active
CHEMBL4228586,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3cccc3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3cccc3)ns2)n1,Active
CHEMBL4228135,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3ccnc3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3ccnc3)ns2)n1,Active
CHEMBL4228412,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3cccn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3cccn3)ns2)n1,Active
CHEMBL4227844,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3cccc(C)c3=O)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cn3cccc(C)c3=O)ns2)n1,Active
CHEMBL4227538,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3nccs3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3nccs3)ns2)n1,Active
CHEMBL4229135,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ncccn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ncccn3)ns2)n1,Active
CHEMBL4225385,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cnccn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cnccn3)ns2)n1,Active
CHEMBL4227082,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,Active
CHEMBL4226232,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccnc3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccnc3)ns2)n1,Active
CHEMBL4225923,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,Active
CHEMBL4227029,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC3CCCC3)c3ccccn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC3CCCC3)c3ccccn3)ns2)n1,Active
CHEMBL4226184,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCC(F)CC3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCC(F)CC3)ns2)n1,Active
CHEMBL4227284,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCCCC3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCCCC3)ns2)n1,Active
CHEMBL4226438,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCCC3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(c3ccccn3)N3CCCC3)ns2)n1,Active
CHEMBL4227557,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(CN4CCCCC4)n3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(CN4CCCCC4)n3)ns2)n1,Active
CHEMBL4226704,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(C(=O)N4CCCCC4)n3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(C(=O)N4CCCCC4)n3)ns2)n1,Active
CHEMBL4227818,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(CO)n3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(CO)n3)ns2)n1,Active
CHEMBL4226969,COc1cccc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)n1,4.0,COc1cccc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)n1,Active
CHEMBL4225181,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(F)n3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3cccc(F)n3)ns2)n1,Active
CHEMBL4226036,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccc(F)cn3)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccc(F)cn3)ns2)n1,Active
CHEMBL4225979,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ncccc3F)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ncccc3F)ns2)n1,Active
CHEMBL4228308,Cc1cccc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)n1,4.0,Cc1cccc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)n1,Active
CHEMBL4225708,Cc1ccc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)nc1,4.0,Cc1ccc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)nc1,Active
CHEMBL4226657,Cc1ccnc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)c1,4.0,Cc1ccnc(Cc2cc(Nc3nc(C)cn4c(-c5cn[nH]c5)cnc34)sn2)c1,Active
CHEMBL4226494,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ncccc3C)ns2)n1,4.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ncccc3C)ns2)n1,Active
CHEMBL4226724,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCC4)cc3)c(=O)c3ccccc23)cn1,583.0,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCC4)cc3)c(=O)c3ccccc23)cn1,Active
CHEMBL4225880,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,118.0,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,Active
CHEMBL4227804,CN1CCC(NC(=O)c2ccc(Cn3nc(-c4cnn(C)c4)c4ccccc4c3=O)cc2)CC1,183.0,CN1CCC(NC(=O)c2ccc(Cn3nc(-c4cnn(C)c4)c4ccccc4c3=O)cc2)CC1,Active
CHEMBL4228646,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)c(=O)c3ccccc23)cn1,168.0,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)c(=O)c3ccccc23)cn1,Active
CHEMBL4228067,Cn1cc(Nc2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,145.0,Cn1cc(Nc2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,Active
CHEMBL4228587,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,1.0,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,Active
CHEMBL4251324,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,5000.0,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,Intermediate
CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,1000.0,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,Active
CHEMBL2140408,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,5.0,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,Active
CHEMBL1981047,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,13.0,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,Active
CHEMBL272125,O=C1c2[nH]c3cc(-c4ccco4)nn3c(=O)c2CN1Cc1ccccc1,560.0,O=C1c2[nH]c3cc(-c4ccco4)nn3c(=O)c2CN1Cc1ccccc1,Active
CHEMBL383899,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,42.0,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,Active
CHEMBL259084,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4.0,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,Active
CHEMBL4277690,O=C(Nc1cccc(Cl)c1)NC1NC=C(CCNc2ncnc3sccc23)S1,9.0,O=C(Nc1cccc(Cl)c1)NC1NC=C(CCNc2ncnc3sccc23)S1,Active
CHEMBL3600873,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,0.064,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,Active
CHEMBL363160,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,27.0,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,Active
CHEMBL4292830,CC(C)c1cc(NS(=O)(=O)c2ccccc2)cc2c(C(N)=O)c(NC(=O)C3CC3)sc12,827.0,CC(C)c1cc(NS(=O)(=O)c2ccccc2)cc2c(C(N)=O)c(NC(=O)C3CC3)sc12,Active
CHEMBL4289877,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccccc3)cc2c1C(N)=O,37.0,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccccc3)cc2c1C(N)=O,Active
CHEMBL4286456,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccc(C)c3)cc2c1C(N)=O,95.0,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccc(C)c3)cc2c1C(N)=O,Active
CHEMBL4284087,CCS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,24.0,CCS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,Active
CHEMBL4290876,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)N(C)C)cc2c1C(N)=O,9.0,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)N(C)C)cc2c1C(N)=O,Active
CHEMBL4277642,CCCNS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,21.0,CCCNS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,Active
CHEMBL4288081,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccs3)cc2c1C(N)=O,32.0,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccs3)cc2c1C(N)=O,Active
CHEMBL4284263,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cc(C)cs3)cc2c1C(N)=O,80.0,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cc(C)cs3)cc2c1C(N)=O,Active
CHEMBL4279747,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccn(C)n3)cc2c1C(N)=O,5.0,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccn(C)n3)cc2c1C(N)=O,Active
CHEMBL4290345,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(Cl)cc1,182.8,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(Cl)cc1,Active
CHEMBL4290758,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(Cl)c1,101.6,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(Cl)c1,Active
CHEMBL4280119,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1Cl,94.0,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1Cl,Active
CHEMBL4294161,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1,192.9,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1,Active
CHEMBL4282231,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCOCC4)ncc32)cc1,46.2,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCOCC4)ncc32)cc1,Active
CHEMBL4289433,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCN(C)CC4)ncc32)cc1,108.2,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCN(C)CC4)ncc32)cc1,Active
CHEMBL4278759,CCN(CC)c1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,268.5,CCN(CC)c1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,Active
CHEMBL4286011,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)(C)C)ncc32)cc1,356.5,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)(C)C)ncc32)cc1,Active
CHEMBL4293912,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)C)ncc32)cc1,63.1,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)C)ncc32)cc1,Active
CHEMBL4280932,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCCCC4)ncc32)cc1,77.6,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCCCC4)ncc32)cc1,Active
CHEMBL4291572,CNc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,396.9,CNc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,Active
CHEMBL4282864,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C(F)(F)F)cc1,422.9,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C(F)(F)F)cc1,Active
CHEMBL4293467,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C(F)(F)F,128.0,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C(F)(F)F,Active
CHEMBL4291146,COc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(SC)ncc32)cc1,93.0,COc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(SC)ncc32)cc1,Active
CHEMBL4283293,COc1ccccc1C1=Nc2c(n[nH]c2C)Nc2nc(SC)ncc21,191.0,COc1ccccc1C1=Nc2c(n[nH]c2C)Nc2nc(SC)ncc21,Active
CHEMBL4294551,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,70.6,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,Active
CHEMBL4286642,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C,75.0,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C,Active
